Date,month_sin,month_cos,day_of_week_sin,day_of_week_cos,days_since_start,GDP growth rate (%),Unemployment rate (%),Real interest rate (%),Inflation rate (%),Population growth (%),Export growth (%),Import growth (%),SentimentNum
2004-01-03,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1463,3.84578140924292,5.526568306010929,1.615074967652237,2.6915267669005227,0.92975901738521,13.623774237972151,16.253398498837537,1
2004-01-06,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1466,3.8427959850289097,5.522920765027322,1.6261667279171672,2.695185512421232,0.9297278223837248,13.599219107703693,16.22458749246993,1
2004-01-09,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1469,3.8398105608148994,5.519273224043716,1.6372584881820975,2.698844257941941,0.9296966273822396,13.57466397743523,16.195776486102325,1
2004-01-10,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1470,3.838815419410229,5.51805737704918,1.6409557416037408,2.700063839782177,0.929686229048411,13.56647893401241,16.18617281731312,1
2004-01-11,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1471,3.8378202780055592,5.516841530054645,1.6446529950253843,2.701283421622413,0.9296758307145828,13.55829389058959,16.17656914852392,1
2004-01-12,0.49999999999999994,0.8660254037844387,0.0,1.0,1472,3.836825136600889,5.515625683060109,1.6483502484470276,2.70250300346265,0.9296654323807544,13.55010884716677,16.166965479734717,0
2004-01-15,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1475,3.833839712386879,5.511978142076503,1.659442008711958,2.7061617489833587,0.929634237379269,13.52555371689831,16.13815447336711,0
2004-01-16,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1476,3.8328445709822088,5.510762295081968,1.6631392621336014,2.707381330823595,0.9296238390454404,13.517368673475488,16.12855080457791,0
2004-01-17,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1477,3.8318494295775385,5.509546448087431,1.6668365155552447,2.708600912663832,0.9296134407116122,13.509183630052668,16.118947135788705,0
2004-01-20,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1480,3.828864005363528,5.505898907103825,1.677928275820175,2.7122596581845406,0.9295822457101268,13.484628499784208,16.0901361294211,0
2004-01-21,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1481,3.827868863958858,5.504683060109289,1.6816255292418183,2.713479240024777,0.9295718473762984,13.476443456361388,16.080532460631897,1
2004-01-22,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1482,3.826873722554188,5.503467213114754,1.6853227826634618,2.714698821865013,0.92956144904247,13.468258412938567,16.070928791842697,0
2004-01-24,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1484,3.824883439744848,5.501035519125683,1.6927172895067486,2.717137985545486,0.9295406523748132,13.451888326092927,16.05172145426429,-1
2004-01-25,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1485,3.8238882983401776,5.499819672131148,1.696414542928392,2.718357567385722,0.9295302540409848,13.443703282670109,16.04211778547509,-1
2004-01-26,0.49999999999999994,0.8660254037844387,0.0,1.0,1486,3.8228931569355074,5.498603825136612,1.7001117963500354,2.7195771492259584,0.9295198557071565,13.435518239247289,16.032514116685885,-1
2004-01-28,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1488,3.8209028741261672,5.49617213114754,1.7075063031933224,2.7220163129064314,0.9294990590394996,13.419148152401648,16.01330677910748,0
2004-01-29,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1489,3.819907732721497,5.494956284153005,1.7112035566149657,2.723235894746668,0.9294886607056712,13.410963108978828,16.00370311031828,1
2004-01-30,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1490,3.818912591316827,5.49374043715847,1.7149008100366092,2.724455476586904,0.9294782623718428,13.402778065556006,15.994099441529077,0
2004-01-31,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1491,3.817917449912157,5.492524590163934,1.7185980634582525,2.7256750584271403,0.9294678640380144,13.394593022133186,15.984495772739876,0
2004-02-02,0.8660254037844386,0.5000000000000001,0.0,1.0,1493,3.8159271671028168,5.490092896174863,1.7259925703015393,2.728114222107613,0.9294470673703576,13.378222935287546,15.96528843516147,0
